4.43 					-0.0022
4.44 					0.0079
4.45 					0.0332
4.46 					0.0128
4.47 					0.0361
4.48 					0.0507
4.49 					-0.0064
4.5 					0.0208
4.51 					0.0301
4.52 					0.0708
4.53 					0.0217
4.54 					0.0267
4.55 					0.0157
4.56 					0.0108
4.57 					0.0305
4.58 					0.0269
4.59 					0.0183
4.6 					0.029
4.61 					0.0411
4.62 					0.0246
4.63 					0.0059
4.64 					0.0223
4.65 					0.0312
4.66 					0.0021
4.67 					0.0414
4.68 					0.0534
4.69 					0.0278
4.7 					0.032
4.71 					0.0229
4.72 					0.0497
4.73 					0.0525
4.74 					0.0192
4.75 					0.0245
4.76 					0.0296
4.77 					0.0159
4.78 					-0.0137
4.79 					0.0093
4.8 					0.0418
4.81 					0.0482
4.82 					0.0309
4.83 					-0.0062
4.84 					0.0309
4.85 					0.0155
4.86 					0.0296
4.87 					0.0342
4.88 					0.0525
4.89 					0.0323
4.9 					0.0107
4.91 					0.0528
4.92 					0.0489
4.93 					0.0328
4.94 					0.0091
4.95 					0.0125
4.96 					0.0276
4.97 					0.023
4.98 					0.0161
4.99 					0.0441
5.0 					0.0306
5.01 					0.0046
5.02 					0.0103
5.03 					0.0071
5.04 					0.0079
5.05 					0.0067
5.06 					0.0444
5.07 					0.0105
5.08 					0.0554
5.09 					0.0589
5.1 					0.0386
5.11 					0.0315
5.12 					-0.0043
5.13 					0.0301
5.14 					0.049
5.15 					0.0277
5.16 					0.0523
5.17 					0.0248
5.18 					0.0371
5.19 					0.0035
5.2 					0.0448
5.21 					0.066
5.22 					0.0239
5.23 					0.013
5.24 					0.0285
5.25 					0.0152
5.26 					0.0336
5.27 					0.0261
5.28 					-0.002
5.29 					0.0212
5.3 					0.0333
5.31 					0.0326
5.32 					0.0162
5.33 					0.0569
5.34 					0.0216
5.35 					0.0266
5.36 					0.005
5.37 					0.0137
5.38 					0.0045
5.39 					-0.0044
5.4 					-0.0037
5.41 					0.0156
5.42 					-0.0071
5.43 					0.0153
5.44 					-0.0051
5.45 					0.0146
5.46 					0.0212
5.47 					0.0028
5.48 					0.0198
5.49 					0.0468
5.5 					0.0301
5.51 					0.0169
5.52 					0.0107
5.53 					-0.0016
5.54 					0.0392
5.55 					0.0078
5.56 					0.002
5.57 					0.0645
5.58 					0.0418
5.59 					0.0254
5.6 					0.0201
5.61 					0.0504
5.62 					0.0267
5.63 					-0.0079
5.64 					0.0145
5.65 					0.0121
5.66 					0.009
5.67 					0.0291
5.68 					0.0123
5.69 					0.0398
5.7 					0.0069
5.71 					0.015
5.72 					-0.0003
5.73 					0.043
5.74 					0.002
5.75 					0.0213
5.76 					0.0328
5.77 					0.0115
5.78 					0.0227
5.79 					0.0218
5.8 					0.004
5.81 					0.0128
5.82 					0.0061
5.83 					0.0091
5.84 					-0.0277
5.85 					0.0015
5.86 					0.0025
5.87 					0.0107
5.88 					0.022
5.89 					0.0078
5.9 					-0.0305
5.91 					0.029
5.92 					0.0216
5.93 					0.0305
5.94 					0.0229
5.95 					0.0387
5.96 					0.0269
5.97 					0.016
5.98 					-0.0133
5.99 					0.0022
6.0 					-0.0024
6.01 					0.0417
6.02 					0.0121
6.03 					-0.0104
6.04 					-0.0155
6.05 					0.0098
6.06 					-0.0024
6.07 					-0.0011
6.08 					0.0241
6.09 					0.016
6.1 					0.0022
6.11 					0.0062
6.12 					-0.0042
6.13 					-0.0007
6.14 					-0.0246
6.15 					0.0047
6.16 					-0.0045
6.17 					0.0139
6.18 					0.0474
6.19 					0.0256
6.2 					0.0373
6.21 					0.0559
6.22 					-0.0012
6.23 					0.0085
6.24 					0.0094
6.25 					0.0166
6.26 					0.0116
6.27 					0.0084
6.28 					0.0005
6.29 					-0.0111
6.3 					-0.0116
6.31 					-0.0046
6.32 					0.0124
6.33 					0.0085
6.34 					0.0184
6.35 					0.0345
6.36 					-0.0015
6.37 					0.0386
6.38 					0.0093
6.39 					0.0105
6.4 					0.0265
6.41 					0.0263
6.42 					-0.0174
6.43 					-0.0077
6.44 					0.0266
6.45 					0.0129
6.46 					-0.0319
6.47 					0.0258
6.48 					0.0215
6.49 					0.0168
6.5 					0.0099
6.51 					0.0296
6.52 					-0.0042
6.53 					0.0181
6.54 					0.0231
6.55 					0.0025
6.56 					0.0065
6.57 					-0.0071
6.58 					0.0096
6.59 					0.0162
6.6 					0.0273
6.61 					0.0174
6.62 					0.0044
6.63 					-0.0262
6.64 					0.0212
6.65 					-0.0175
6.66 					-0.0096
6.67 					-0.0104
6.68 					-0.0188
6.69 					-0.0175
6.7 					-0.0082
6.71 					0.0005
6.72 					0.0287
6.73 					0.043
6.74 					-0.0188
6.75 					-0.0046
6.76 					0.0247
6.77 					0.0345
6.78 					0.026
6.79 					0.0234
6.8 					0.022
6.81 					0.0311
6.82 					0.013
6.83 					-0.0152
6.84 					0.0299
6.85 					0.0152
6.86 					0.0089
6.87 					0.0072
6.88 					0.0197
6.89 					-0.0011
6.9 					0.0433
6.91 					0.0066
6.92 					0.0293
6.93 					0.0232
6.94 					-0.0158
6.95 					0.0123
6.96 					0.0707
6.97 					0.0202
6.98 					0.0154
6.99 					0.0032
7.0 					0.0403
7.01 					0.0024
7.02 					0.0129
7.03 					0.0197
7.04 					0.0055
7.05 					0.0171
7.06 					-0.0078
7.07 					0.0074
7.08 					-0.005
7.09 					0.0197
7.1 					0.0074
7.11 					0.0116
7.12 					-0.0342
7.13 					-0.0151
7.14 					0.0022
7.15 					0.0056
7.16 					-0.0034
7.17 					0.0093
7.18 					-0.0016
7.19 					-0.0064
7.2 					0.0067
7.21 					-0.0149
7.22 					-0.0097
7.23 					-0.0145
7.24 					0.0409
7.25 					0.0279
7.26 					0.0203
7.27 					0.0257
7.28 					0.0271
7.29 					0.0182
7.3 					0.0061
7.31 					0.0133
7.32 					0.0281
7.33 					0.0066
7.34 					0.0233
7.35 					-0.0181
7.36 					0.0083
7.37 					-0.0068
7.38 					-0.0093
7.39 					0.03
7.4 					-0.0109
7.41 					0.0097
7.42 					-0.0059
7.43 					0.0205
7.44 					0.0091
7.45 					0.0246
7.46 					0.0305
7.47 					-0.0034
7.48 					0.0136
7.49 					0.0018
7.5 					0.0262
7.51 					0.0095
7.52 					-0.0043
7.53 					0.0122
7.54 					-0.0044
7.55 					-0.0118
7.56 					0.0096
7.57 					0.0045
7.58 					0.017
7.59 					0.0241
7.6 					0.0154
7.61 					0.0229
7.62 					0.0023
7.63 					0.0229
7.64 					0.0047
7.65 					-0.0161
7.66 					0.0101
7.67 					-0.0024
7.68 					0.0266
7.69 					0.0012
7.7 					0.0443
7.71 					-0.0085
7.72 					0.0081
7.73 					0.0356
7.74 					-0.0075
7.75 					0.0351
7.76 					0.0209
7.77 					0.018
7.78 					0.0147
7.79 					0.0195
7.8 					0.0287
7.81 					0.0205
7.82 					0.0279
7.83 					0.012
7.84 					0.0122
7.85 					0.0228
7.86 					0.043
7.87 					0.0323
7.88 					0.0315
7.89 					0.0193
7.9 					0.0261
7.91 					-0.0154
7.92 					0.0139
7.93 					0.0016
7.94 					0.0099
7.95 					0.0159
7.96 					0.0212
7.97 					0.0458
7.98 					0.0107
7.99 					0.0388
8.0 					0.0356
8.01 					0.0531
8.02 					0.0481
8.03 					0.0123
8.04 					0.0277
8.05 					0.0066
8.06 					0.0028
8.07 					0.0244
8.08 					0.0389
8.09 					0.0151
8.1 					-0.0194
8.11 					0.0344
8.12 					-0.0123
8.13 					0.0044
8.14 					0.0304
8.15 					0.0082
8.16 					0.0203
8.17 					0.0204
8.18 					0.0279
8.19 					-0.0003
8.2 					0.0316
8.21 					0.0175
8.22 					0.0017
8.23 					-0.0115
8.24 					0.0511
8.25 					0.0343
8.26 					0.0216
8.27 					0.0122
8.28 					0.0376
8.29 					0.039
8.3 					0.0428
8.31 					0.0153
8.32 					0.0565
8.33 					0.0301
8.34 					0.0356
8.35 					-0.0078
8.36 					0.0244
8.37 					0.0322
8.38 					0.0462
8.39 					0.0316
8.4 					-0.0069
8.41 					0.0046
8.42 					0.0346
8.43 					0.0545
8.44 					0.038
8.45 					0.0284
8.46 					0.0097
8.47 					0.0141
8.48 					0.054
8.49 					0.0272
8.5 					-0.0018
8.51 					0.0272
8.52 					0.0071
8.53 					0.012
8.54 					-0.0014
8.55 					-0.0175
8.56 					0.0142
8.57 					-0.0065
8.58 					-0.0052
8.59 					-0.0054
8.6 					0.0205
8.61 					-0.0035
8.62 					0.014
8.63 					-0.0303
8.64 					-0.0063
8.65 					0.0043
8.66 					-0.0142
8.67 					-0.0438
8.68 					-0.001
8.69 					0.0114
8.7 					-0.0118
8.71 					-0.0053
8.72 					0.0028
8.73 					-0.0318
8.74 					0.0155
8.75 					-0.0281
8.76 					0.0061
8.77 					0.0013
8.78 					-0.0042
8.79 					0.0021
8.8 					0.0028
8.81 					0.0149
8.82 					-0.0221
8.83 					-0.0077
8.84 					-0.0108
8.85 					0.0115
8.86 					-0.032
8.87 					-0.0204
8.88 					-0.0022
8.89 					-0.0027
8.9 					-0.0128
8.91 					-0.0488
8.92 					-0.0282
8.93 					-0.0108
8.94 					0.0165
8.95 					-0.0184
8.96 					-0.0226
8.97 					-0.0038
8.98 					-0.0115
8.99 					-0.034
9.0 					-0.0018
9.01 					0.015
9.02 					-0.0452
9.03 					-0.051
9.04 					0.0053
9.05 					-0.0081
9.06 					-0.0052
9.07 					-0.039
9.08 					-0.007
9.09 					0.013
9.1 					0.0013
9.11 					0.0035
9.12 					-0.0184
9.13 					-0.0209
9.14 					-0.0369
9.15 					-0.0255
9.16 					0.0034
9.17 					-0.0216
9.18 					-0.0152
9.19 					-0.0134
9.2 					-0.0025
9.21 					0.0175
9.22 					-0.0112
9.23 					-0.0171
9.24 					-0.0239
9.25 					-0.0051
9.26 					0.0027
9.27 					-0.0265
9.28 					0.0059
9.29 					-0.0122
9.3 					-0.0161
9.31 					0.0102
9.32 					0.0069
9.33 					-0.0099
9.34 					0.0074
9.35 					0.0092
9.36 					-0.0174
9.37 					-0.0315
9.38 					-0.0198
9.39 					-0.0022
9.4 					-0.0027
9.41 					-0.0247
9.42 					0.0033
9.43 					0.0167
9.44 					-0.0004
9.45 					0.0237
9.46 					0.016
9.47 					0.0138
9.48 					0.0115
9.49 					-0.0323
9.5 					-0.03
9.51 					0.0062
9.52 					0.0302
9.53 					-0.0212
9.54 					-0.0145
9.55 					0.0099
9.56 					-0.012
9.57 					-0.0349
9.58 					0.0156
9.59 					0.0301
9.6 					0.0122
9.61 					0.0035
9.62 					0.0477
9.63 					0.0148
9.64 					-0.0034
9.65 					0.0363
9.66 					0.0167
9.67 					-0.0013
9.68 					0.025
9.69 					0.0193
9.7 					0.0021
9.71 					0.0188
9.72 					0.0444
9.73 					0.0098
9.74 					0.0209
9.75 					0.0309
9.76 					0.0065
9.77 					0.025
9.78 					-0.0023
9.79 					-0.0082
9.8 					0.0162
9.81 					0.0164
9.82 					0.0322
9.83 					0.006
9.84 					-0.0081
9.85 					-0.0077
9.86 					-0.0147
9.87 					-0.0179
9.88 					0.0004
9.89 					-0.0252
9.9 					-0.0153
9.91 					0.0039
9.92 					0.0217
9.93 					-0.0006
9.94 					0.0047
9.95 					-0.0235
9.96 					0.027
9.97 					-0.0363
9.98 					0.0284
9.99 					-0.0054
10.0 					-0.0051
10.01 					-0.0172
10.02 					-0.0069
10.03 					-0.0174
10.04 					0.01
10.05 					0.0027
10.06 					0.0088
10.07 					0.021
10.08 					-0.0039
10.09 					-0.0072
10.1 					0.0216
10.11 					-0.0132
10.12 					-0.0167
10.13 					-0.0318
10.14 					0.0211
10.15 					0.0006
10.16 					-0.0261
10.17 					-0.0309
10.18 					0.0146
10.19 					-0.0121
10.2 					-0.0355
10.21 					-0.038
10.22 					-0.0201
10.23 					0.0211
10.24 					0.0049
10.25 					0.0061
10.26 					-0.0102
10.27 					-0.0403
10.28 					-0.0227
10.29 					-0.0003
10.3 					-0.0129
10.31 					0.0104
10.32 					-0.0236
10.33 					-0.0107
10.34 					0.0211
10.35 					-0.0036
10.36 					-0.028
10.37 					0.0121
10.38 					-0.0465
10.39 					-0.0476
10.4 					-0.0099
10.41 					-0.0259
10.42 					-0.0098
10.43 					-0.0297
10.44 					-0.0028
10.45 					-0.0171
10.46 					0.0112
10.47 					-0.0096
10.48 					-0.0252
10.49 					-0.0124
10.5 					0.0049
10.51 					-0.0158
10.52 					-0.0169
10.53 					-0.0177
10.54 					-0.0583
10.55 					0.0234
10.56 					-0.0239
10.57 					-0.0137
10.58 					-0.0291
10.59 					-0.0003
10.6 					-0.0242
10.61 					-0.0145
10.62 					-0.0135
10.63 					-0.0076
10.64 					0.0005
10.65 					0.0106
10.66 					0.009
10.67 					0.009
10.68 					-0.0251
10.69 					0.0061
10.7 					0.0143
10.71 					0.0075
10.72 					-0.0105
10.73 					-0.0123
10.74 					-0.0309
10.75 					-0.0314
10.76 					-0.0402
10.77 					-0.0276
10.78 					-0.0135
10.79 					-0.0352
10.8 					0.0018
10.81 					0.0005
10.82 					-0.0125
10.83 					-0.0407
10.84 					-0.0034
10.85 					0.0023
10.86 					0.0104
10.87 					0.0206
10.88 					-0.0055
10.89 					-0.0102
10.9 					0.0153
10.91 					0.0293
10.92 					-0.0096
10.93 					-0.0192
10.94 					0.0109
10.95 					-0.0072
10.96 					0.0341
10.97 					-0.0192
10.98 					0.059
10.99 					-0.005
11.0 					-0.0001
11.01 					0.0205
11.02 					0.0341
11.03 					-0.0185
11.04 					-0.0123
11.05 					-0.0073
11.06 					-0.0076
11.07 					-0.0033
11.08 					-0.0272
11.09 					-0.0191
11.1 					0.0013
11.11 					-0.0121
11.12 					-0.0127
11.13 					-0.0101
11.14 					-0.0272
11.15 					-0.0218
11.16 					0.0159
11.17 					-0.012
11.18 					0.0255
11.19 					-0.0202
11.2 					0.0098
11.21 					-0.0139
11.22 					-0.0294
11.23 					-0.0083
11.24 					-0.0217
11.25 					-0.0031
11.26 					-0.043
11.27 					-0.004
11.28 					0.0025
11.29 					-0.0305
11.3 					-0.0373
11.31 					-0.0238
11.32 					-0.0357
11.33 					-0.0297
11.34 					-0.0374
11.35 					-0.0205
11.36 					0.0013
11.37 					-0.0188
11.38 					-0.0251
11.39 					-0.042
11.4 					-0.0438
11.41 					-0.0513
11.42 					-0.0236
11.43 					-0.0458
11.44 					-0.0303
11.45 					-0.0375
11.46 					-0.0287
11.47 					-0.0103
11.48 					-0.0155
11.49 					-0.046
11.5 					-0.0129
11.51 					-0.0187
11.52 					-0.0242
11.53 					-0.0212
11.54 					-0.0018
11.55 					0.0144
11.56 					-0.0229
11.57 					-0.0103
11.58 					-0.0497
11.59 					-0.0188
11.6 					-0.0311
11.61 					-0.0155
11.62 					0.0063
11.63 					-0.0234
11.64 					-0.0197
11.65 					-0.0149
11.66 					-0.0416
11.67 					-0.0208
11.68 					-0.0281
11.69 					-0.0444
11.7 					-0.0313
11.71 					-0.0207
11.72 					-0.0363
11.73 					-0.0304
11.74 					-0.0647
11.75 					-0.0695
11.76 					-0.0254
11.77 					-0.0535
11.78 					-0.0049
11.79 					-0.0556
11.8 					-0.0367
11.81 					-0.0113
11.82 					-0.0473
11.83 					0.0135
11.84 					-0.0558
11.85 					-0.0345
11.86 					-0.0482
11.87 					-0.0028
11.88 					-0.007
11.89 					-0.0273
11.9 					-0.0529
11.91 					-0.0573
11.92 					-0.0349
11.93 					-0.0498
11.94 					-0.0374
11.95 					-0.0541
11.96 					-0.0524
11.97 					-0.0494
11.98 					-0.0588
11.99 					-0.0244
12.0 					-0.045
12.01 					-0.0179
12.02 					-0.0659
12.03 					-0.0571
12.04 					-0.0135
12.05 					-0.0273
12.06 					-0.037
12.07 					-0.0034
12.08 					-0.014
12.09 					0.0063
12.1 					-0.0379
12.11 					-0.0483
12.12 					-0.0113
12.13 					-0.0435
12.14 					-0.0434
12.15 					-0.054
12.16 					-0.0304
12.17 					-0.0281
12.18 					-0.0231
12.19 					-0.0079
12.2 					-0.0298
12.21 					-0.0441
12.22 					-0.0396
12.23 					-0.0829
12.24 					-0.0095
12.25 					-0.0272
12.26 					-0.0431
12.27 					-0.0781
12.28 					-0.0524
12.29 					-0.0328
12.3 					-0.0371
12.31 					-0.0258
12.32 					-0.0432
12.33 					-0.0328
12.34 					-0.0427
12.35 					-0.0378
12.36 					-0.0299
12.37 					-0.0313
12.38 					-0.0284
12.39 					-0.0155
12.4 					-0.0118
12.41 					-0.0466
12.42 					-0.0474
12.43 					-0.019
12.44 					-0.0309
12.45 					-0.024
12.46 					-0.0124
12.47 					-0.0145
12.48 					-0.0182
12.49 					0.0067
12.5 					-0.0069
12.51 					-0.0304
12.52 					-0.013
12.53 					-0.0236
12.54 					-0.0298
12.55 					-0.0342
12.56 					-0.0014
12.57 					-0.018
12.58 					-0.0068
12.59 					-0.0181
12.6 					-0.0233
12.61 					0.0151
12.62 					0.0106
12.63 					0.0075
12.64 					0.0019
12.65 					-0.0285
12.66 					0.0087
12.67 					-0.0245
12.68 					-0.0149
12.69 					-0.0135
12.7 					-0.0181
12.71 					-0.0208
12.72 					-0.0006
12.73 					-0.0072
12.74 					-0.0095
12.75 					0.0149
12.76 					0.0031
12.77 					0.012
12.78 					0.0114
12.79 					-0.0176
12.8 					-0.0093
12.81 					0.0064
12.82 					-0.0138
12.83 					-0.0119
12.84 					-0.0051
12.85 					-0.023
12.86 					-0.004
12.87 					-0.0008
12.88 					-0.0147
12.89 					-0.0134
12.9 					0.0129
12.91 					0.0081
12.92 					0.0013
12.93 					-0.0099
12.94 					0.0026
12.95 					0.0071
12.96 					0.0295
12.97 					-0.0228
12.98 					0.0058
12.99 					-0.0066
13.0 					0.0078
13.01 					0.0021
13.02 					0.0222
13.03 					0.0154
13.04 					-0.0249
13.05 					0.0067
13.06 					-0.0094
13.07 					0.0146
13.08 					0.043
13.09 					-0.0093
13.1 					0.0121
13.11 					-0.0272
13.12 					0.007
13.13 					-0.0075
13.14 					-0.0114
13.15 					0.0036
13.16 					-0.0075
13.17 					0.0232
13.18 					0.003
13.19 					0.0136
13.2 					-0.0187
13.21 					-0.0108
13.22 					0.0021
13.23 					-0.0046
13.24 					0.0074
13.25 					-0.0007
13.26 					0.0181
13.27 					-0.0025
13.28 					0.0039
13.29 					0.0139
13.3 					0.0157
13.31 					0.0493
13.32 					-0.0212
13.33 					0.0321
13.34 					0.0305
13.35 					0.0192
13.36 					0.0243
13.37 					0.0391
13.38 					0.0247
13.39 					0.0054
13.4 					0.0418
13.41 					0.0155
13.42 					0.0387
13.43 					-0.0029
13.44 					0.024
13.45 					0.0521
13.46 					0.0437
13.47 					0.0079
13.48 					0.0553
13.49 					-0.0024
13.5 					0.0132
13.51 					-0.0158
13.52 					0.0021
13.53 					0.0088
13.54 					0.0025
13.55 					0.0059
13.56 					0.0308
13.57 					0.0544
13.58 					0.0058
13.59 					-0.0105
13.6 					0.0086
13.61 					-0.0035
13.62 					0.0049
13.63 					0.0348
13.64 					0.0478
13.65 					-0.0253
13.66 					0.0191
13.67 					0.0273
13.68 					-0.0225
